date,APMC,CommodityId,min_price,max_price,modal_price,arrivals_in_qtl,modal_price_nostationary_ma,rate_monthly_fluc,rate_frequency_fluc,Frequenc_Seasonality
2016-05-01,Karad,60,5833,7611,7611,81,0.23387346518807206,0.014504680014004763,0.014504680014004763,1
2016-06-01,Karad,60,6038,7135,7135,78,0.1358229570819418,0.014504680014004763,0.014504680014004763,1
2016-07-01,Karad,60,5857,6833,6833,66,0.08624204209642095,0.014504680014004763,0.014504680014004763,1
2016-08-01,Karad,60,5942,7115,7115,78,0.11072519354696375,0.014504680014004763,0.014504680014004763,1
2016-09-01,Karad,60,6239,7674,7674,69,0.1617813964952255,0.014504680014004763,0.014504680014004763,1
2014-09-01,Bhivandi,71,1413,2408,1950,849,,0.017230123192262338,0.02644595773342713,3
2014-10-01,Bhivandi,71,1418,2496,2011,1148,,0.017230123192262338,0.02644595773342713,3
2014-11-01,Bhivandi,71,1406,2265,1818,1278,,0.017230123192262338,0.02644595773342713,3
2014-12-01,Bhivandi,71,1467,2119,1814,1375,,0.017230123192262338,0.02644595773342713,3
2015-01-01,Bhivandi,71,1599,2101,1833,1147,,0.017230123192262338,0.02644595773342713,3
2015-02-01,Bhivandi,71,1455,1675,1558,445,,0.017230123192262338,0.02644595773342713,3
2015-03-01,Bhivandi,71,1450,1730,1570,360,,0.017230123192262338,0.02644595773342713,3
2015-04-01,Bhivandi,71,1590,1770,1680,348,,0.017230123192262338,0.02644595773342713,3
2015-05-01,Bhivandi,71,1473,1798,1648,279,,0.017230123192262338,0.02644595773342713,3
2015-06-01,Bhivandi,71,1500,1700,1600,287,,0.017230123192262338,0.02644595773342713,3
2015-07-01,Bhivandi,71,1630,1910,1780,372,,0.017230123192262338,0.02644595773342713,3
2015-08-01,Bhivandi,71,2080,2540,2300,426,0.2530718139461019,0.017230123192262338,0.02644595773342713,3
2015-09-01,Bhivandi,71,2024,2296,2131,627,0.16935721241574253,0.017230123192262338,0.02644595773342713,3
2015-10-01,Bhivandi,71,1940,2220,2080,374,0.14232243776892872,0.017230123192262338,0.02644595773342713,3
2015-11-01,Bhivandi,71,2250,2817,2517,215,0.3059113668423894,0.017230123192262338,0.02644595773342713,3
2015-12-01,Bhivandi,71,2323,2923,2626,741,0.3174781412208443,0.017230123192262338,0.02644595773342713,3
2016-02-01,Bhivandi,71,2176,3100,2621,1456,0.28577212672453367,0.017230123192262338,0.02644595773342713,3
2016-03-01,Bhivandi,71,2142,3921,3147,1372,0.41007859791272505,0.017230123192262338,0.02644595773342713,3
2016-04-01,Bhivandi,71,2182,3658,2973,1146,0.2999925301251025,0.017230123192262338,0.02644595773342713,3
2016-06-01,Bhivandi,71,2029,2383,2215,595353,-0.017364827900586022,0.017230123192262338,0.02644595773342713,3
2016-07-01,Bhivandi,71,2190,4157,2940,596883,0.2175550874642962,0.017230123192262338,0.02644595773342713,3
2016-08-01,Bhivandi,71,2287,3262,2503,745880,0.019344986629684868,0.017230123192262338,0.02644595773342713,3
2016-09-01,Bhivandi,71,2372,3484,2735,650200,0.0721932374231633,0.017230123192262338,0.02644595773342713,3
2016-10-01,Bhivandi,71,2252,3494,2639,732950,0.025004281188232724,0.017230123192262338,0.02644595773342713,3
2016-11-01,Bhivandi,71,2092,2877,2390,10083,-0.08366091145844745,0.017230123192262338,0.02644595773342713,3
2014-10-01,Mangaon(Bhadav),109,1457,2800,2357,22,,0.004204319915458007,0.009613311852845247,3
2014-11-01,Mangaon(Bhadav),109,1440,2910,2410,29,,0.004204319915458007,0.009613311852845247,3
2014-12-01,Mangaon(Bhadav),109,1408,2842,2233,57,,0.004204319915458007,0.009613311852845247,3
2015-01-01,Mangaon(Bhadav),109,1333,2858,2317,37,,0.004204319915458007,0.009613311852845247,3
2015-02-01,Mangaon(Bhadav),109,1300,3167,2567,42,,0.004204319915458007,0.009613311852845247,3
2015-04-01,Mangaon(Bhadav),109,1325,3063,2475,47,,0.004204319915458007,0.009613311852845247,3
2015-05-01,Mangaon(Bhadav),109,1300,3000,2500,22,,0.004204319915458007,0.009613311852845247,3
2015-06-01,Mangaon(Bhadav),109,1467,3000,2500,17,,0.004204319915458007,0.009613311852845247,3
2015-07-01,Mangaon(Bhadav),109,1420,2600,2010,55,,0.004204319915458007,0.009613311852845247,3
2015-08-01,Mangaon(Bhadav),109,1431,2719,2150,99,,0.004204319915458007,0.009613311852845247,3
2015-09-01,Mangaon(Bhadav),109,1300,2645,1936,82,,0.004204319915458007,0.009613311852845247,3
2015-10-01,Mangaon(Bhadav),109,1320,2640,2010,102,-0.1255783301422415,0.004204319915458007,0.009613311852845247,3
2015-11-01,Mangaon(Bhadav),109,1300,2300,1800,96,-0.21345947405678523,0.004204319915458007,0.009613311852845247,3
2015-12-01,Mangaon(Bhadav),109,1383,2083,1750,91,-0.21496277105955297,0.004204319915458007,0.009613311852845247,3
2016-01-01,Mangaon(Bhadav),109,1325,2125,1800,42,-0.16882861842986507,0.004204319915458007,0.009613311852845247,3
2016-02-01,Mangaon(Bhadav),109,1400,2000,1800,29,-0.14778807005085604,0.004204319915458007,0.009613311852845247,3
2016-03-01,Mangaon(Bhadav),109,1300,2200,1800,11,-0.11820880030194925,0.004204319915458007,0.009613311852845247,3
2016-04-01,Mangaon(Bhadav),109,1363,2238,1775,89,-0.10449171118558276,0.004204319915458007,0.009613311852845247,3
2016-05-01,Mangaon(Bhadav),109,1424,2494,1841,212,-0.042484746060086565,0.004204319915458007,0.009613311852845247,3
2016-06-01,Mangaon(Bhadav),109,1400,2258,1800,211,-0.03763164449457257,0.004204319915458007,0.009613311852845247,3
2016-07-01,Mangaon(Bhadav),109,1343,2329,1800,75,-0.02843597306383394,0.004204319915458007,0.009613311852845247,3
2016-08-01,Mangaon(Bhadav),109,1388,2275,1763,148,-0.03266815632323361,0.004204319915458007,0.009613311852845247,3
2016-09-01,Mangaon(Bhadav),109,1400,2386,1800,140,-0.005828617840825778,0.004204319915458007,0.009613311852845247,3
2016-10-01,Mangaon(Bhadav),109,1469,2454,1808,230,0.007432100902123651,0.004204319915458007,0.009613311852845247,3
2016-11-01,Mangaon(Bhadav),109,1350,2450,1825,151,0.015641382455566344,0.004204319915458007,0.009613311852845247,3
2014-11-01,Basmat,135,5577,7328,6418,6348,,0.0045647016015041165,0.0045647016015041165,1
2014-12-01,Basmat,135,6668,9158,7733,7236,,0.0045647016015041165,0.0045647016015041165,1
2015-01-01,Basmat,135,7650,8884,8543,8174,,0.0045647016015041165,0.0045647016015041165,1
2015-02-01,Basmat,135,7789,9401,8389,4807,,0.0045647016015041165,0.0045647016015041165,1
2015-03-01,Basmat,135,7811,9138,8370,6258,,0.0045647016015041165,0.0045647016015041165,1
2015-04-01,Basmat,135,7762,9600,8594,15959,,0.0045647016015041165,0.0045647016015041165,1
2015-05-01,Basmat,135,7044,8683,7912,10030,,0.0045647016015041165,0.0045647016015041165,1
2015-06-01,Basmat,135,6656,8190,7478,7873,,0.0045647016015041165,0.0045647016015041165,1
2015-07-01,Basmat,135,7110,8392,7571,5826,,0.0045647016015041165,0.0045647016015041165,1
2015-08-01,Basmat,135,7014,8661,7739,8203,,0.0045647016015041165,0.0045647016015041165,1
2015-09-01,Basmat,135,7800,9181,8580,5614,,0.0045647016015041165,0.0045647016015041165,1
2015-10-01,Basmat,135,8179,9339,8657,5359,0.08244316538190866,0.0045647016015041165,0.0045647016015041165,1
2015-11-01,Basmat,135,9309,10917,10045,3625,0.1938192167835684,0.0045647016015041165,0.0045647016015041165,1
2015-12-01,Basmat,135,9617,10846,10183,3568,0.18452865024264575,0.0045647016015041165,0.0045647016015041165,1
2016-01-01,Basmat,135,9349,10537,10054,3535,0.15820802473175988,0.0045647016015041165,0.0045647016015041165,1
2016-02-01,Basmat,135,9040,10505,9507,3780,0.09184024171220706,0.0045647016015041165,0.0045647016015041165,1
2016-03-01,Basmat,135,8971,10504,9436,3971,0.07435417746040685,0.0045647016015041165,0.0045647016015041165,1
2016-04-01,Basmat,135,8704,10415,9221,16836,0.04543724028829743,0.0045647016015041165,0.0045647016015041165,1
2016-05-01,Basmat,135,7988,9496,8453,16136,-0.047036577790780854,0.0045647016015041165,0.0045647016015041165,1
2016-06-01,Basmat,135,7783,9384,8189,13137,-0.0863350632606128,0.0045647016015041165,0.0045647016015041165,1
2016-07-01,Basmat,135,7950,9200,8150,940,-0.09724999030686021,0.0045647016015041165,0.0045647016015041165,1
2016-08-01,Basmat,135,7325,8200,7675,3010,-0.15660760851844735,0.0045647016015041165,0.0045647016015041165,1
2016-09-01,Basmat,135,6922,8160,7365,11695,-0.18511228011167447,0.0045647016015041165,0.0045647016015041165,1
2016-10-01,Basmat,135,6708,8063,7254,8705,-0.18556368905114695,0.0045647016015041165,0.0045647016015041165,1
2016-11-01,Basmat,135,7113,8443,7600,6720,-0.11572458670502073,0.0045647016015041165,0.0045647016015041165,1
2014-09-01,Pune,156,2000,2500,2250,37,,0.019708176764057818,0.03303908831599266,3
2014-10-01,Pune,156,1800,2200,2000,35,,0.019708176764057818,0.03303908831599266,3
2014-11-01,Pune,156,1914,2429,2171,132,,0.019708176764057818,0.03303908831599266,3
2014-12-01,Pune,156,1614,2171,1893,65,,0.019708176764057818,0.03303908831599266,3
2015-02-01,Pune,156,1875,3000,2438,12,,0.019708176764057818,0.03303908831599266,3
2015-03-01,Pune,156,1468,2018,1743,76,,0.019708176764057818,0.03303908831599266,3
2015-04-01,Pune,156,1750,2458,2104,35,,0.019708176764057818,0.03303908831599266,3
2015-05-01,Pune,156,1566,2113,1839,91,,0.019708176764057818,0.03303908831599266,3
2015-06-01,Pune,156,2006,2650,2338,171,,0.019708176764057818,0.03303908831599266,3
2015-07-01,Pune,156,1722,2348,2017,192,,0.019708176764057818,0.03303908831599266,3
2015-08-01,Pune,156,1396,2326,1848,234,,0.019708176764057818,0.03303908831599266,3
2015-09-01,Pune,156,1785,2750,2260,178,0.09056047107420628,0.019708176764057818,0.03303908831599266,3
2015-10-01,Pune,156,2082,2906,2629,185,0.2288264260768056,0.019708176764057818,0.03303908831599266,3
2015-11-01,Pune,156,2769,3208,2977,105,0.31999155390655964,0.019708176764057818,0.03303908831599266,3
2015-12-01,Pune,156,2531,2938,2700,196,0.20415525470702534,0.019708176764057818,0.03303908831599266,3
2016-01-01,Pune,156,2617,3028,2772,120,0.19868871226602636,0.019708176764057818,0.03303908831599266,3
2016-02-01,Pune,156,2425,2890,2630,415,0.1397863258671599,0.019708176764057818,0.03303908831599266,3
2016-03-01,Pune,156,2600,3145,2870,190,0.18555582084621314,0.019708176764057818,0.03303908831599266,3
2016-04-01,Pune,156,2873,3167,3007,94,0.20242814432016498,0.019708176764057818,0.03303908831599266,3
2016-05-01,Pune,156,2933,3190,3033,265,0.1693432787631961,0.019708176764057818,0.03303908831599266,3
2016-07-01,Pune,156,2794,3267,3017,162,0.14280675213975513,0.019708176764057818,0.03303908831599266,3
2016-08-01,Pune,156,2489,2932,2712,199,0.011557236115472769,0.019708176764057818,0.03303908831599266,3
2016-09-01,Pune,156,2344,2856,2622,109,-0.05134453296466823,0.019708176764057818,0.03303908831599266,3
2016-10-01,Pune,156,2325,2890,2650,114,-0.05398851386754089,0.019708176764057818,0.03303908831599266,3
2016-11-01,Pune,156,2459,3018,2771,118,-0.01372361466258809,0.019708176764057818,0.03303908831599266,3
2014-09-01,Pune,158,1543,2386,1964,197,,0.004622469856283165,0.004622469856283165,1
2014-10-01,Pune,158,1371,2100,1736,186,,0.004622469856283165,0.004622469856283165,1
2014-11-01,Pune,158,1425,2100,1763,402,,0.004622469856283165,0.004622469856283165,1
2014-12-01,Pune,158,1300,2214,1757,271,,0.004622469856283165,0.004622469856283165,1
2015-01-01,Pune,158,1350,2200,1775,172,,0.004622469856283165,0.004622469856283165,1
2015-02-01,Pune,158,1418,2064,1741,548,,0.004622469856283165,0.004622469856283165,1
2015-03-01,Pune,158,1482,2136,1809,346,,0.004622469856283165,0.004622469856283165,1
2015-04-01,Pune,158,1485,2500,1992,141,,0.004622469856283165,0.004622469856283165,1
2015-05-01,Pune,158,1500,2731,2116,108,,0.004622469856283165,0.004622469856283165,1
2015-06-01,Pune,158,1507,3000,2220,107,,0.004622469856283165,0.004622469856283165,1
2015-07-01,Pune,158,1486,2759,2100,449,,0.004622469856283165,0.004622469856283165,1
2015-08-01,Pune,158,1468,2621,2089,568,0.0872669388024141,0.004622469856283165,0.004622469856283165,1
2015-09-01,Pune,158,1416,2668,2289,467,0.16593551127856898,0.004622469856283165,0.004622469856283165,1
2015-10-01,Pune,158,1540,2925,2565,533,0.24724771039882398,0.004622469856283165,0.004622469856283165,1
2015-11-01,Pune,158,1536,2836,2493,377,0.18990354455703784,0.004622469856283165,0.004622469856283165,1
2015-12-01,Pune,158,1553,2868,2484,434,0.15743170784799432,0.004622469856283165,0.004622469856283165,1
2016-01-01,Pune,158,1500,2900,2570,332,0.16062531968557714,0.004622469856283165,0.004622469856283165,1
2016-02-01,Pune,158,1500,2595,2276,483,0.016808949086030367,0.004622469856283165,0.004622469856283165,1
2016-03-01,Pune,158,1500,3011,2700,433,0.15426807528246744,0.004622469856283165,0.004622469856283165,1
2016-04-01,Pune,158,1481,3000,2688,262,0.12484220297487969,0.004622469856283165,0.004622469856283165,1
2016-05-01,Pune,158,2000,3025,2731,202,0.11945092876425178,0.004622469856283165,0.004622469856283165,1
2016-08-01,Pune,158,2125,2925,2608,771,0.05994369298873892,0.004622469856283165,0.004622469856283165,1
2016-09-01,Pune,158,1947,2842,2511,572,0.007145817812607369,0.004622469856283165,0.004622469856283165,1
2016-10-01,Pune,158,2048,2757,2470,530,-0.02327816739507682,0.004622469856283165,0.004622469856283165,1
2016-11-01,Pune,158,1817,2639,2322,497,-0.08626025495136869,0.004622469856283165,0.004622469856283165,1
2014-09-01,Mumbai,159,13491,17273,15368,6653,,0.009011764829580647,0.009011764829580647,1
2014-10-01,Mumbai,159,13242,17874,15558,5473,,0.009011764829580647,0.009011764829580647,1
2014-11-01,Mumbai,159,13000,18286,15643,5944,,0.009011764829580647,0.009011764829580647,1
2014-12-01,Mumbai,159,14170,18852,16511,10188,,0.009011764829580647,0.009011764829580647,1
2015-01-01,Mumbai,159,15248,20128,17688,10365,,0.009011764829580647,0.009011764829580647,1
2015-02-01,Mumbai,159,15943,20000,17971,6445,,0.009011764829580647,0.009011764829580647,1
2015-03-01,Mumbai,159,14955,20000,17477,10536,,0.009011764829580647,0.009011764829580647,1
2015-04-01,Mumbai,159,13667,19667,16667,11472,,0.009011764829580647,0.009011764829580647,1
2015-05-01,Mumbai,159,17364,24091,20727,8512,,0.009011764829580647,0.009011764829580647,1
2015-06-01,Mumbai,159,16900,22678,19789,5107,,0.009011764829580647,0.009011764829580647,1
2015-07-01,Mumbai,159,15000,21773,18386,6260,,0.009011764829580647,0.009011764829580647,1
2015-08-01,Mumbai,159,12929,21000,16964,4648,-0.02108333011473107,0.009011764829580647,0.009011764829580647,1
2015-09-01,Mumbai,159,14000,20000,17000,5200,-0.02737393088668938,0.009011764829580647,0.009011764829580647,1
2015-10-01,Mumbai,159,13667,24762,18357,4362,0.03563736509194548,0.009011764829580647,0.009011764829580647,1
2015-11-01,Mumbai,159,17250,21350,19300,6535,0.06822469091000549,0.009011764829580647,0.009011764829580647,1
2015-12-01,Mumbai,159,14346,20000,17173,7692,-0.05181798512844615,0.009011764829580647,0.009011764829580647,1
2016-01-01,Mumbai,159,11391,17000,14196,5910,-0.22386894928167855,0.009011764829580647,0.009011764829580647,1
2016-02-01,Mumbai,159,10000,15000,12500,7762,-0.32084798115420554,0.009011764829580647,0.009011764829580647,1
2016-03-01,Mumbai,159,10000,15000,12500,10439,-0.2929182239478756,0.009011764829580647,0.009011764829580647,1
2016-04-01,Mumbai,159,11048,16571,13810,8996,-0.17758408840669482,0.009011764829580647,0.009011764829580647,1
2016-05-01,Mumbai,159,13333,18667,16000,6046,-0.00881762726019808,0.009011764829580647,0.009011764829580647,1
2016-06-01,Mumbai,159,16455,20545,18500,6180,0.14197734055783862,0.009011764829580647,0.009011764829580647,1
2016-07-01,Mumbai,159,16348,22870,19783,6998,0.20292680171914945,0.009011764829580647,0.009011764829580647,1
2016-10-01,Mumbai,159,15619,21619,18619,7006,0.13452895729531278,0.009011764829580647,0.009011764829580647,1
2016-11-01,Mumbai,159,14000,20000,17000,4859,0.04355973663761503,0.009011764829580647,0.009011764829580647,1
2014-09-01,Akole,1,1467,1733,1650,25,,0.0012614221789834785,0.0012614221789834785,1
2014-10-01,Akole,1,1390,1700,1560,30,,0.0012614221789834785,0.0012614221789834785,1
2014-11-01,Akole,1,1400,1700,1550,67,,0.0012614221789834785,0.0012614221789834785,1
2014-12-01,Akole,1,1375,1750,1563,40,,0.0012614221789834785,0.0012614221789834785,1
2015-01-01,Akole,1,1395,1840,1580,74,,0.0012614221789834785,0.0012614221789834785,1
2015-03-01,Akole,1,1375,1750,1538,144,,0.0012614221789834785,0.0012614221789834785,1
2015-04-01,Akole,1,1357,1800,1525,52,,0.0012614221789834785,0.0012614221789834785,1
2015-06-01,Akole,1,1388,1800,1588,16,,0.0012614221789834785,0.0012614221789834785,1
2015-07-01,Akole,1,1300,1800,1488,27,,0.0012614221789834785,0.0012614221789834785,1
2015-08-01,Akole,1,1400,1800,1625,12,,0.0012614221789834785,0.0012614221789834785,1
2015-09-01,Akole,1,1400,1800,1563,13,,0.0012614221789834785,0.0012614221789834785,1
2015-10-01,Akole,1,1425,1800,1558,37,-0.004567997020743064,0.0012614221789834785,0.0012614221789834785,1
2015-11-01,Akole,1,1394,1850,1569,101,0.0066622637950626284,0.0012614221789834785,0.0012614221789834785,1
2015-12-01,Akole,1,1350,1850,1619,37,0.03493889362016045,0.0012614221789834785,0.0012614221789834785,1
2016-01-01,Akole,1,1430,1860,1575,64,0.006052129423388841,0.0012614221789834785,0.0012614221789834785,1
2016-02-01,Akole,1,1433,1833,1575,39,0.005414777686867822,0.0012614221789834785,0.0012614221789834785,1
2016-03-01,Akole,1,1433,1867,1600,369,0.020114902804435175,0.0012614221789834785,0.0012614221789834785,1
2016-04-01,Akole,1,1460,1960,1685,75,0.0642699463029528,0.0012614221789834785,0.0012614221789834785,1
2016-05-01,Akole,1,1483,2000,1683,17,0.05486700561152258,0.0012614221789834785,0.0012614221789834785,1
2016-06-01,Akole,1,1467,2000,1617,52,0.01335356951698774,0.0012614221789834785,0.0012614221789834785,1
2016-08-01,Akole,1,1433,2033,1675,31,0.038729135126870595,0.0012614221789834785,0.0012614221789834785,1
2016-09-01,Akole,1,1456,1975,1600,29,-0.0057883853597600066,0.0012614221789834785,0.0012614221789834785,1
2016-10-01,Akole,1,1444,2000,1594,114,-0.011182061648194797,0.0012614221789834785,0.0012614221789834785,1
2016-11-01,Akole,1,1450,1950,1588,60,-0.016542647139306865,0.0012614221789834785,0.0012614221789834785,1
2014-09-01,Lasalgaon,1,1289,1615,1462,388,,0.0043915491841876484,0.026479469447538363,12
2014-10-01,Lasalgaon,1,1118,1447,1379,509,,0.0043915491841876484,0.026479469447538363,12
2014-11-01,Lasalgaon,1,1104,1531,1402,831,,0.0043915491841876484,0.026479469447538363,12
2014-12-01,Lasalgaon,1,1176,1442,1366,528,,0.0043915491841876484,0.026479469447538363,12
2015-01-01,Lasalgaon,1,1252,1517,1391,324,,0.0043915491841876484,0.026479469447538363,12
2015-02-01,Lasalgaon,1,1182,1426,1340,437,,0.0043915491841876484,0.026479469447538363,12
2015-04-01,Lasalgaon,1,1286,1556,1438,837,,0.0043915491841876484,0.026479469447538363,12
2015-05-01,Lasalgaon,1,1222,1486,1377,1332,,0.0043915491841876484,0.026479469447538363,12
2015-06-01,Lasalgaon,1,1328,1569,1440,1061,,0.0043915491841876484,0.026479469447538363,12
2015-07-01,Lasalgaon,1,1317,1588,1481,556,,0.0043915491841876484,0.026479469447538363,12
2015-08-01,Lasalgaon,1,1300,1577,1480,405,,0.0043915491841876484,0.026479469447538363,12
2015-09-01,Lasalgaon,1,1412,1670,1576,460,0.09979863777447662,0.0043915491841876484,0.026479469447538363,12
2015-10-01,Lasalgaon,1,1176,1621,1455,1130,0.02031450202092344,0.0043915491841876484,0.026479469447538363,12
2015-11-01,Lasalgaon,1,1268,1764,1552,588,0.0750042045793391,0.0043915491841876484,0.026479469447538363,12
2015-12-01,Lasalgaon,1,1334,1803,1573,450,0.07885400393914122,0.0043915491841876484,0.026479469447538363,12
2016-01-01,Lasalgaon,1,1441,1741,1631,200,0.1002871566276875,0.0043915491841876484,0.026479469447538363,12
2016-02-01,Lasalgaon,1,1326,1987,1602,309,0.0705775203262391,0.0043915491841876484,0.026479469447538363,12
2016-03-01,Lasalgaon,1,1315,2015,1715,461,0.11817579674338408,0.0043915491841876484,0.026479469447538363,12
2016-04-01,Lasalgaon,1,1429,2107,1792,808,0.14375510940706349,0.0043915491841876484,0.026479469447538363,12
2016-06-01,Lasalgaon,1,1461,2070,1752,425,0.10110988963788436,0.0043915491841876484,0.026479469447538363,12
2016-08-01,Lasalgaon,1,1384,2034,1811,709,0.11512807058217867,0.0043915491841876484,0.026479469447538363,12
2016-09-01,Lasalgaon,1,1396,1852,1631,1438,0.00240256629034441,0.0043915491841876484,0.026479469447538363,12
2016-10-01,Lasalgaon,1,1346,1623,1441,1027,-0.11922804276792665,0.0043915491841876484,0.026479469447538363,12
2016-11-01,Lasalgaon,1,1293,1975,1735,588,0.058432268449917224,0.0043915491841876484,0.026479469447538363,12
2014-09-01,Majalgaon,1,1107,1559,1315,402,,0.010020805868757823,0.010020805868757823,1
2014-10-01,Majalgaon,1,1060,1669,1481,1801,,0.010020805868757823,0.010020805868757823,1
2014-11-01,Majalgaon,1,1173,1707,1480,860,,0.010020805868757823,0.010020805868757823,1
2014-12-01,Majalgaon,1,1187,1676,1414,276,,0.010020805868757823,0.010020805868757823,1
2015-01-01,Majalgaon,1,1226,1693,1430,155,,0.010020805868757823,0.010020805868757823,1
2015-02-01,Majalgaon,1,1186,1535,1380,159,,0.010020805868757823,0.010020805868757823,1
2015-04-01,Majalgaon,1,1058,1507,1309,576,,0.010020805868757823,0.010020805868757823,1
2015-05-01,Majalgaon,1,1019,1434,1299,804,,0.010020805868757823,0.010020805868757823,1
2015-06-01,Majalgaon,1,1060,1440,1262,591,,0.010020805868757823,0.010020805868757823,1
2015-07-01,Majalgaon,1,1314,1583,1465,185,,0.010020805868757823,0.010020805868757823,1
2015-08-01,Majalgaon,1,1549,2027,1821,255,,0.010020805868757823,0.010020805868757823,1
2015-09-01,Majalgaon,1,1338,1631,1515,902,0.061666333084850145,0.010020805868757823,0.010020805868757823,1
2015-11-01,Majalgaon,1,1413,1956,1684,1496,0.14681153909445221,0.010020805868757823,0.010020805868757823,1
2015-12-01,Majalgaon,1,1393,1967,1636,937,0.1095991362136326,0.010020805868757823,0.010020805868757823,1
2016-02-01,Majalgaon,1,1274,1909,1715,840,0.14447706258082338,0.010020805868757823,0.010020805868757823,1
2016-03-01,Majalgaon,1,1246,1697,1507,842,0.009876705593113932,0.010020805868757823,0.010020805868757823,1
2016-04-01,Majalgaon,1,1432,2047,1833,1540,0.1850197944241776,0.010020805868757823,0.010020805868757823,1
2016-05-01,Majalgaon,1,1302,1838,1687,1425,0.08527860376421526,0.010020805868757823,0.010020805868757823,1
2016-06-01,Majalgaon,1,1411,1783,1689,995,0.06522400878455503,0.010020805868757823,0.010020805868757823,1
2016-07-01,Majalgaon,1,1468,1839,1793,169,0.09811961083734477,0.010020805868757823,0.010020805868757823,1
2016-08-01,Majalgaon,1,1346,1763,1667,550,0.0020610333455364227,0.010020805868757823,0.010020805868757823,1
2016-09-01,Majalgaon,1,1290,1650,1504,1263,-0.10302576015035747,0.010020805868757823,0.010020805868757823,1
2016-10-01,Majalgaon,1,1328,1534,1361,873,-0.1786704222523312,0.010020805868757823,0.010020805868757823,1
2016-11-01,Majalgaon,1,1330,1560,1346,680,-0.1798963973875578,0.010020805868757823,0.010020805868757823,1
2014-10-01,Nandura,1,1237,1420,1337,1051,,0.0058986764773463025,0.014947057953031237,3
2014-11-01,Nandura,1,1162,1346,1274,2270,,0.0058986764773463025,0.014947057953031237,3
2014-12-01,Nandura,1,1094,1327,1227,453,,0.0058986764773463025,0.014947057953031237,3
2015-01-01,Nandura,1,1040,1190,1132,263,,0.0058986764773463025,0.014947057953031237,3
2015-02-01,Nandura,1,999,1135,1085,213,,0.0058986764773463025,0.014947057953031237,3
2015-03-01,Nandura,1,989,1088,1048,50,,0.0058986764773463025,0.014947057953031237,3
2015-04-01,Nandura,1,990,1151,1106,54,,0.0058986764773463025,0.014947057953031237,3
2015-05-01,Nandura,1,988,1114,1074,20,,0.0058986764773463025,0.014947057953031237,3
2015-06-01,Nandura,1,1100,1154,1140,11,,0.0058986764773463025,0.014947057953031237,3
2015-07-01,Nandura,1,1047,1098,1094,11,,0.0058986764773463025,0.014947057953031237,3
2015-08-01,Nandura,1,1114,1172,1172,9,,0.0058986764773463025,0.014947057953031237,3
2015-09-01,Nandura,1,1147,1287,1287,58,0.10284342369460475,0.0058986764773463025,0.014947057953031237,3
2015-10-01,Nandura,1,1147,1265,1265,125,0.0902146319217918,0.0058986764773463025,0.014947057953031237,3
2015-11-01,Nandura,1,1236,1530,1530,680,0.2651513969587871,0.0058986764773463025,0.014947057953031237,3
2015-12-01,Nandura,1,1235,1529,1529,831,0.2461607750665218,0.0058986764773463025,0.014947057953031237,3
2016-01-01,Nandura,1,1207,1389,1389,246,0.1330810715592028,0.0058986764773463025,0.014947057953031237,3
2016-02-01,Nandura,1,1208,1364,1364,33,0.09584843617252936,0.0058986764773463025,0.014947057953031237,3
2016-03-01,Nandura,1,1309,1416,1416,24,0.10818350457506387,0.0058986764773463025,0.014947057953031237,3
2016-04-01,Nandura,1,1469,1608,1608,24,0.20415190775559022,0.0058986764773463025,0.014947057953031237,3
2016-07-01,Nandura,1,1487,1603,1603,6,0.1676637041645037,0.0058986764773463025,0.014947057953031237,3
2016-08-01,Nandura,1,1463,1480,1480,13,0.0660777661989771,0.0058986764773463025,0.014947057953031237,3
2016-09-01,Nandura,1,1495,1667,1667,26,0.14996254054420444,0.0058986764773463025,0.014947057953031237,3
2016-10-01,Nandura,1,1278,1540,1540,134,0.047963459428525645,0.0058986764773463025,0.014947057953031237,3
2016-11-01,Nandura,1,1220,1397,1397,67,-0.05632630602725808,0.0058986764773463025,0.014947057953031237,3
2014-09-01,Satana,1,1274,1515,1421,723,,0.0033262939249898028,0.010985288248054937,3
2014-10-01,Satana,1,1099,1555,1414,1793,,0.0033262939249898028,0.010985288248054937,3
2014-11-01,Satana,1,1147,1653,1507,847,,0.0033262939249898028,0.010985288248054937,3
2014-12-01,Satana,1,1138,1603,1445,616,,0.0033262939249898028,0.010985288248054937,3
2015-02-01,Satana,1,1166,1483,1341,84,,0.0033262939249898028,0.010985288248054937,3
2015-03-01,Satana,1,1200,1478,1355,75,,0.0033262939249898028,0.010985288248054937,3
2015-06-01,Satana,1,1162,1484,1360,543,,0.0033262939249898028,0.010985288248054937,3
2015-07-01,Satana,1,1304,1479,1379,367,,0.0033262939249898028,0.010985288248054937,3
2015-08-01,Satana,1,1344,1521,1442,158,,0.0033262939249898028,0.010985288248054937,3
2015-09-01,Satana,1,1396,1565,1479,121,,0.0033262939249898028,0.010985288248054937,3
2015-10-01,Satana,1,1265,1558,1408,333,,0.0033262939249898028,0.010985288248054937,3
2015-11-01,Satana,1,1371,1764,1539,280,0.07840165900903973,0.0033262939249898028,0.010985288248054937,3
2015-12-01,Satana,1,1403,1751,1562,426,0.08535200537791443,0.0033262939249898028,0.010985288248054937,3
2016-01-01,Satana,1,1394,1736,1590,276,0.09334301612941331,0.0033262939249898028,0.010985288248054937,3
